time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-02-07T17:47:15.570Z,21.893,120.557,33.59,4.8,mb,,78,1.039,1.23,us,usc000tn1t,2015-05-04T22:47:47.040Z,"22km WSW of Hengchun, Taiwan",earthquake,6.2,4.8,0.07,67,reviewed,us,us
2015-02-04T08:14:47.020Z,24.535,121.5932,58.51,4.4,mb,,70,0.239,0.74,us,usc000tp05,2015-05-02T14:07:30.040Z,"26km WSW of Su'ao, Taiwan",earthquake,4,5.9,0.241,8,reviewed,us,us
2015-01-27T16:49:46.370Z,21.5967,121.976,10,4.3,mb,,110,1.471,0.91,us,usb000ting,2015-04-24T16:54:42.040Z,"90km N of Itbayat, Philippines",earthquake,8.6,1.9,0.168,12,reviewed,us,us
2015-01-26T15:29:13.000Z,22.9,120.6,22.1,4.5,mb,,,,1.23,us,usc000tlaf,2015-04-24T16:56:07.040Z,"27km NNE of Pingtung, Taiwan",earthquake,4.2,6.3,0.313,4,reviewed,tap,us
2015-01-26T15:08:18.300Z,22.92,120.54,14.9,4.5,mb,,,,1.34,us,usc000tlae,2015-04-24T16:56:07.040Z,"24km SSE of Yujing, Taiwan",earthquake,4.2,3.4,0.14,17,reviewed,tap,us
2015-01-24T07:15:26.400Z,23.21,120.4,11.1,4.6,mb,,,,1.19,us,usc000tl05,2015-04-24T16:55:59.040Z,"11km NNW of Yujing, Taiwan",earthquake,2.9,4,0.387,3,reviewed,tap,us
2015-01-20T20:44:17.920Z,24.0515,122.3164,21.69,4.4,mwr,,62,0.67,1.09,us,usc000thld,2015-04-20T16:05:37.040Z,"72km E of Hualian, Taiwan",earthquake,4,3.2,0.061,26,reviewed,us,us
2015-01-19T03:48:32.210Z,22.7584,121.4822,127.12,4.4,mb,,63,0.375,0.85,us,usc000th2n,2015-04-20T16:05:34.040Z,"34km E of Taitung City, Taiwan",earthquake,7.1,4.5,0.075,52,reviewed,us,us
2015-01-18T14:03:22.800Z,22.77,121.26,18.2,4.1,mb,,,,1.06,us,usc000tt3w,2015-04-20T16:05:34.040Z,"11km E of Taitung City, Taiwan",earthquake,4.9,4.7,0.158,14,reviewed,tap,us
2015-01-17T18:40:03.580Z,23.1966,120.5116,15.98,4.4,mb,,67,0.645,0.98,us,usb000timj,2015-04-20T15:34:59.040Z,"9km NNE of Yujing, Taiwan",earthquake,3.2,4.6,0.135,19,reviewed,us,us
2015-01-16T19:12:15.070Z,24.4663,121.9704,31.46,4.4,mwr,,25,0.449,0.92,us,usc000tgjl,2015-04-20T15:34:52.040Z,"19km SE of Su'ao, Taiwan",earthquake,4.5,4.4,0.068,21,reviewed,us,us
2015-01-07T04:48:33.600Z,24.26,121.7,22,5.1,mwr,,,,0.55,us,usc000tcb4,2015-03-27T07:02:24.040Z,"32km NNE of Hualian, Taiwan",earthquake,2.3,3.5,0.068,21,reviewed,tap,us
2015-01-05T05:53:46.270Z,24.6609,122.0211,75.86,4.4,mwr,,48,0.568,0.98,us,usc000tbrl,2015-03-27T07:01:54.040Z,"18km ENE of Su'ao, Taiwan",earthquake,4.1,4.9,0.068,21,reviewed,us,us
2015-01-01T17:10:44.700Z,23.69,121.5,13.7,4.4,mb,,,,1.12,us,usc000tg5j,2015-03-27T07:01:03.040Z,"33km SSW of Hualian, Taiwan",earthquake,2.7,5.3,0.22,6,reviewed,tap,us
2014-12-31T07:54:36.890Z,24.6707,122.5575,103.89,5.2,mb,,36,0.46,1.17,us,usc000taxi,2015-03-18T19:05:29.080Z,"50km WNW of Yonakuni, Japan",earthquake,7.6,4.6,0.043,194,reviewed,us,us
2014-12-31T03:06:04.230Z,24.8189,121.7784,70.3,4.6,mwr,,70,0.298,0.7,us,usc000tawr,2015-03-17T02:38:20.040Z,"7km NNE of Yilan, Taiwan",earthquake,3.4,4.3,0.062,25,reviewed,us,us
2014-12-21T02:24:29.980Z,24.8305,122.5964,15.56,4.1,mb,,66,0.522,0.39,us,usc000t8tb,2015-03-06T02:59:06.040Z,"57km NW of Yonakuni, Japan",earthquake,4.4,5.9,0.165,24,reviewed,us,us
2014-12-20T20:29:28.000Z,23.9447,122.2466,25.21,4.4,mb,,96,0.638,0.63,us,usc000t8qu,2015-03-06T02:59:06.040Z,"65km E of Hualian, Taiwan",earthquake,4,5.5,0.105,28,reviewed,us,us
2014-12-14T05:06:02.170Z,23.099,121.5184,38.49,4.3,mb,,115,0.356,1,us,usc000t6g5,2015-03-04T21:55:02.040Z,"53km NE of Taitung City, Taiwan",earthquake,4.1,5.5,0.266,8,reviewed,us,us
2014-12-12T21:50:20.700Z,23.23,120.49,7.2,4.1,ml,,,,1.08,us,usc000teep,2015-03-04T21:55:00.040Z,"11km NNE of Yujing, Taiwan",earthquake,2.4,4.9,,,reviewed,tap,tap
2014-12-10T21:03:39.260Z,25.5403,122.4503,256,6.1,mww,,10,1.031,0.77,us,usc000t5bu,2016-11-10T21:45:43.352Z,"84km ENE of Keelung, Taiwan",earthquake,5.3,1.8,,,reviewed,us,us
2014-12-08T09:09:22.350Z,22.067,121.4393,10,4.3,mb,,145,0.817,0.64,us,usc000t9e4,2015-02-28T02:16:13.040Z,"72km E of Hengchun, Taiwan",earthquake,7.2,1.9,0.376,2,reviewed,us,us
2014-12-04T01:14:29.000Z,24.3225,122.1337,57.64,4,mb,,84,0.513,0.74,us,usc000t7nw,2015-02-28T02:16:06.040Z,"42km SE of Su'ao, Taiwan",earthquake,4.7,1.5,0.212,7,reviewed,us,us
2014-12-02T22:01:24.630Z,23.7335,122.1327,22.29,4.5,mb,,102,0.659,0.91,us,usb000t2bp,2015-02-24T00:35:17.040Z,"60km ESE of Hualian, Taiwan",earthquake,4,5.2,0.092,35,reviewed,us,us
2014-11-19T22:37:09.080Z,24.9014,122.113,7.75,4.5,mwr,,72,0.563,0.78,us,usb000sy3j,2015-02-18T03:30:47.040Z,"39km ENE of Yilan, Taiwan",earthquake,2.7,3.6,0.089,12,reviewed,us,us
2014-11-19T17:55:24.830Z,24.9372,122.0914,6.94,4.4,mb,,49,0.54,0.66,us,usb000t2gz,2015-02-18T03:30:46.040Z,"39km ENE of Yilan, Taiwan",earthquake,3.5,5.1,0.179,10,reviewed,us,us
2014-11-19T17:46:22.000Z,24.8846,122.0812,10,5.2,mww,,18,0.537,0.75,us,usb000sy0m,2015-02-18T03:30:46.040Z,"36km ENE of Yilan, Taiwan",earthquake,3.3,1.7,,,reviewed,us,us
2014-11-04T22:50:21.470Z,23.9916,122.4196,42.3,4,mb,,178,0.718,0.68,us,usc000sy43,2015-01-20T09:03:18.040Z,"79km SW of Yonakuni, Japan",earthquake,4.5,10.3,0.197,8,reviewed,us,us
2014-11-01T05:44:48.570Z,23.6832,121.4112,16.15,4.3,mb,,101,0.307,0.57,us,usc000swyi,2015-01-20T09:03:07.040Z,"38km SSW of Hualian, Taiwan",earthquake,1.9,2.7,0.218,7,reviewed,us,us
2014-10-26T04:47:01.420Z,24.6806,122.1369,90.38,4.4,mb,,54,0.65,0.77,us,usb000sqpj,2015-01-17T01:25:39.040Z,"30km ENE of Su'ao, Taiwan",earthquake,5.5,3.9,0.134,29,reviewed,us,us
2014-10-23T00:53:41.300Z,23.68,120.74,28.7,4.1,ml,,,,0.59,us,usc000t69i,2015-01-17T01:25:33.040Z,"7km S of Lugu, Taiwan",earthquake,3.4,7.5,,,reviewed,tap,tap
2014-10-12T15:53:00.800Z,22.36,120.29,36.3,4.6,mb,,,,1.03,us,usb000sy07,2015-01-06T23:49:53.040Z,"28km S of Kaohsiung, Taiwan",earthquake,6.1,8.1,0.243,7,reviewed,tap,us
2014-10-08T21:23:54.300Z,23.66,121.57,36.2,4,ml,,,,0.84,us,usc000sxrg,2015-01-06T23:49:47.040Z,"35km S of Hualian, Taiwan",earthquake,3.9,8.1,,,reviewed,tap,tap
2014-10-07T18:08:09.430Z,23.6088,121.6137,30.1,4.7,mwr,,30,0.361,0.83,us,usb000sjli,2015-01-30T17:40:16.926Z,"40km S of Hualian, Taiwan",earthquake,4.5,4.1,0.065,23,reviewed,us,us
2014-10-04T13:42:47.360Z,23.3362,121.7922,29.87,4.3,mb,,119,0.458,1.29,us,usc000svp9,2014-12-23T01:42:01.040Z,"73km SSE of Hualian, Taiwan",earthquake,6.2,7.8,0.217,7,reviewed,us,us
2014-09-29T16:44:14.520Z,21.4332,121.3333,10,4.3,mb,,118,1.397,0.88,us,usb000sh2s,2014-12-20T00:54:03.040Z,"87km SE of Hengchun, Taiwan",earthquake,8.6,1.9,0.107,29,reviewed,us,us
2014-09-26T11:44:35.700Z,23.92,121.5,22,4,mb,,,,1.14,us,usb000sjvx,2014-12-20T00:53:59.040Z,"12km WSW of Hualian, Taiwan",earthquake,2.5,5.8,0.195,8,reviewed,tap,us
2014-09-25T21:49:49.300Z,24.57,121.8,53,4.1,mb,,,,0.83,us,usb000snad,2014-12-20T00:53:58.040Z,"6km WSW of Su'ao, Taiwan",earthquake,3.1,4.6,0.37,4,reviewed,tap,us
2014-09-25T10:35:02.520Z,22.7651,121.3705,15.4,5,mb,,35,0.273,1.05,us,usb000sfue,2015-01-31T00:20:07.961Z,"23km E of Taitung City, Taiwan",earthquake,5.9,3.2,0.057,103,reviewed,us,us
2014-09-24T01:01:15.000Z,24.34,121.78,16.2,4.1,mb,,,,0.86,us,usb000sh6k,2014-12-20T00:53:55.040Z,"29km SSW of Su'ao, Taiwan",earthquake,2.4,2.1,0.302,3,reviewed,tap,us
2014-09-20T21:14:04.500Z,23.59,121.54,24.1,4.3,mwr,,,,1.14,us,usb000sek1,2014-12-19T00:05:23.040Z,"43km S of Hualian, Taiwan",earthquake,5.3,4.4,0.066,22,reviewed,tap,us
2014-09-17T11:41:56.820Z,24.2281,121.2419,10,4.3,mb,,107,0.511,1.06,us,usb000spzb,2014-12-19T00:05:19.040Z,"40km NE of Buli, Taiwan",earthquake,8.7,2,0.177,9,reviewed,us,us
2014-09-12T00:35:26.300Z,24.4,121.87,39.2,4.1,ml,,,,1.04,us,usb000sj0e,2014-12-08T23:30:57.040Z,"22km S of Su'ao, Taiwan",earthquake,3.1,8.4,,,reviewed,tap,tap
2014-09-10T05:12:30.450Z,24.2837,122.1429,31.26,4.2,mb,,137,0.512,0.85,us,usb000sayu,2014-12-08T23:30:55.040Z,"45km SE of Su'ao, Taiwan",earthquake,2.8,7.3,0.374,2,reviewed,us,us
2014-08-24T12:39:09.200Z,24.3088,122.1328,55.12,3.8,mb,,85,0.509,0.8,us,usb000s9pg,2014-11-22T02:06:34.000Z,"43km SE of Su'ao, Taiwan",earthquake,5.2,9.5,0.359,2,reviewed,us,us
2014-08-22T16:28:06.700Z,21.4289,121.1892,32.48,4.2,mb,,76,1.385,0.46,us,usc000s9a8,2014-11-22T02:06:26.000Z,"78km SE of Hengchun, Taiwan",earthquake,8.8,2,0.167,10,reviewed,us,us
2014-08-15T02:03:21.560Z,21.6083,121.1369,22.27,4.4,mb,,118,1.204,0.8,us,usb000s2uc,2014-11-15T04:07:09.000Z,"59km SE of Hengchun, Taiwan",earthquake,,6.1,0.114,27,reviewed,us,us
2014-08-14T20:22:50.190Z,21.6322,121.1298,21.52,4.8,mb,,36,1.18,0.66,us,usb000s2rx,2014-11-15T04:07:08.000Z,"57km SE of Hengchun, Taiwan",earthquake,,4.6,0.065,78,reviewed,us,us
2014-08-07T13:41:44.950Z,24.2166,121.9983,54.22,4.3,mb,,89,0.371,1.01,us,usc000s8hp,2014-11-07T21:47:34.000Z,"45km SSE of Su'ao, Taiwan",earthquake,,4.4,0.177,11,reviewed,us,us
2014-08-06T03:46:07.500Z,22.23,121.46,85.6,4.7,mb,,,,0.37,us,usb000s0nl,2014-11-07T21:47:33.000Z,"66km SSE of Taitung City, Taiwan",earthquake,,5.1,0.079,54,reviewed,tap,us
2014-08-02T16:41:20.010Z,23.7095,121.5973,41.63,4.3,mb,,90,0.594,1.2,us,usc000s8hl,2014-10-29T19:52:54.000Z,"29km S of Hualian, Taiwan",earthquake,,11.5,0.201,7,reviewed,us,us
2014-08-01T04:38:07.840Z,24.567,121.5431,5.51,4.1,mb,,100,0.184,1.34,us,usb000s2nu,2014-10-29T19:52:52.000Z,"29km SW of Yilan, Taiwan",earthquake,,9,0.525,1,reviewed,us,us
2014-07-31T23:29:58.670Z,23.9604,122.5827,38.78,4.4,mb,,96,0.638,0.87,us,usb000s24r,2014-10-29T19:52:52.000Z,"70km SW of Yonakuni, Japan",earthquake,,8.7,0.148,13,reviewed,us,us
2014-07-30T12:09:26.390Z,22.421,121.4108,13.62,4.1,mb,,120,0.499,0.67,us,usb000s1u6,2014-10-29T19:52:49.000Z,"46km SE of Taitung City, Taiwan",earthquake,,1.3,0.184,8,reviewed,us,us
2014-07-27T09:23:38.120Z,24.4427,121.9843,30.69,4.3,mb,,112,0.445,0.71,us,usb000rxq7,2014-10-25T01:49:39.000Z,"22km SE of Su'ao, Taiwan",earthquake,,6.4,0.377,3,reviewed,us,us
2014-07-22T16:47:04.010Z,23.964,122.5306,42.23,4.2,mb,,123,0.666,0.74,us,usb000rz79,2014-10-17T21:12:15.000Z,"73km SW of Yonakuni, Japan",earthquake,,7.1,0.187,10,reviewed,us,us
2014-07-19T07:37:46.740Z,24.3145,121.7047,29.26,4.1,ml,,119,0.172,0.57,us,usb000ryju,2014-10-17T21:12:10.000Z,"34km SSW of Su'ao, Taiwan",earthquake,,6.3,,,reviewed,us,tap
2014-07-17T06:11:50.770Z,22.1411,121.4699,10,5.1,mb,,33,0.763,0.83,us,usb000rtmc,2014-10-17T21:12:06.000Z,"76km SSE of Taitung City, Taiwan",earthquake,,1.7,0.051,131,reviewed,us,us
2014-07-15T12:53:23.680Z,23.9307,122.5882,22.96,4.1,mb,,105,0.659,1.47,us,usb000rx42,2014-10-10T08:02:20.000Z,"72km SW of Yonakuni, Japan",earthquake,,2.3,0.175,11,reviewed,us,us
2014-07-14T01:39:43.510Z,23.9028,121.0842,20.35,4.2,mb,,87,0.165,0.92,us,usb000rwtk,2014-10-10T08:02:17.000Z,"13km ESE of Buli, Taiwan",earthquake,,5.1,0.159,11,reviewed,us,us
2014-07-09T17:10:15.200Z,23.3748,122.0265,14.26,4.4,mb,,106,0.67,0.75,us,usb000rucc,2014-10-10T08:02:10.000Z,"79km SSE of Hualian, Taiwan",earthquake,,4.7,0.149,13,reviewed,us,us
2014-07-07T23:06:05.250Z,23.3632,122.3626,10,5,mb,,107,0.979,0.76,us,usc000rrhb,2014-10-04T20:00:00.000Z,"102km SE of Hualian, Taiwan",earthquake,,1.8,0.057,99,reviewed,us,us
2014-07-03T07:58:31.560Z,23.8929,122.5849,32.49,4,mb,,105,0.691,0.85,us,usb000rvxp,2014-10-04T19:59:51.000Z,"76km SSW of Yonakuni, Japan",earthquake,,7.9,0.3,3,reviewed,us,us
2014-06-30T06:12:56.700Z,23.24,121.65,25.6,4.2,mb,,,,1.01,us,usb000rvse,2014-09-26T11:49:49.000Z,"74km NE of Taitung City, Taiwan",earthquake,,5,0.176,9,reviewed,tap,us
2014-06-26T06:42:19.620Z,24.2297,121.7363,12.33,4,ml,,125,0.14,0.26,us,usb000rzlk,2014-09-26T11:49:38.000Z,"31km NNE of Hualian, Taiwan",earthquake,,4.2,,,reviewed,us,tap
2014-06-22T12:27:45.370Z,23.8082,121.3979,14.37,4.1,mb,,127,0.406,0.81,us,usb000ruqd,2014-09-19T17:22:18.000Z,"28km SW of Hualian, Taiwan",earthquake,,5.4,0.234,5,reviewed,us,us
2014-06-21T02:21:09.230Z,23.4106,121.6564,50.87,4,mb,,111,0.33,0.71,us,usc000rpwe,2014-09-19T17:24:18.000Z,"62km S of Hualian, Taiwan",earthquake,,2.2,0.195,9,reviewed,us,us
2014-06-17T19:49:12.470Z,24.4756,121.995,65.77,4.2,mwr,,59,0.472,0.78,us,usc000rmuu,2014-09-12T15:48:09.000Z,"20km SE of Su'ao, Taiwan",earthquake,,3.5,0.071,19,reviewed,us,us
2014-06-15T02:10:00.610Z,21.9697,121.6101,10,4.1,mb,,132,0.976,0.98,us,usc000rmr1,2014-09-12T15:48:03.000Z,"89km E of Hengchun, Taiwan",earthquake,,1.9,0.213,9,reviewed,us,us
2014-06-14T22:22:42.700Z,23.6782,121.5875,5.78,4.5,mwr,,99,0.389,0.77,us,usc000rfma,2014-09-12T15:47:33.000Z,"33km S of Hualian, Taiwan",earthquake,,4.3,0.068,21,reviewed,us,us
2014-06-14T11:26:47.860Z,23.95,121.6728,44.41,4.3,mb,,93,0.234,1.05,us,usc000rmnb,2014-09-12T15:47:59.000Z,"7km ESE of Hualian, Taiwan",earthquake,,8.2,0.161,11,reviewed,us,us
2014-06-11T08:20:43.610Z,22.1279,120.2918,34.53,4.4,mb,,155,1.001,1.26,us,usc000rnr7,2014-09-12T15:48:09.000Z,"48km WNW of Hengchun, Taiwan",earthquake,,7.1,0.241,8,reviewed,us,us
2014-06-09T11:33:04.570Z,22.0805,121.1891,41.04,4.3,mb,,104,0.74,0.84,us,usc000rcv4,2014-08-30T17:03:01.000Z,"46km E of Hengchun, Taiwan",earthquake,,6.9,0.093,33,reviewed,us,us
2014-06-06T09:00:44.520Z,23.9682,122.3435,24.3,4.3,mb,,103,0.714,0.75,us,usc000rc07,2014-08-30T17:03:01.000Z,"75km E of Hualian, Taiwan",earthquake,,2.5,0.133,16,reviewed,us,us
2014-06-02T16:00:06.820Z,21.9436,120.9222,10,4.1,mb,,102,0.882,0.8,us,usc000ra4i,2014-08-26T01:21:10.000Z,"19km ESE of Hengchun, Taiwan",earthquake,,1.9,0.131,16,reviewed,us,us
2014-05-31T02:51:54.600Z,24.6407,121.283,21.05,4.1,mb,,54,0.088,1.04,us,usc000rh8n,2014-08-26T01:21:05.000Z,"26km S of Daxi, Taiwan",earthquake,,4.9,0.303,3,reviewed,us,us
2014-05-30T21:19:05.700Z,22.8393,121.4726,13.85,4.2,mb,,92,0.362,0.89,us,usc000r9al,2014-08-26T01:21:05.000Z,"34km ENE of Taitung City, Taiwan",earthquake,,4.9,0.125,18,reviewed,us,us
2014-05-28T16:58:09.540Z,21.8983,121.7116,18.2,4.6,mb,,78,1.085,0.91,us,usb000r6mc,2014-08-26T01:21:02.000Z,"100km E of Hengchun, Taiwan",earthquake,,4.5,0.098,31,reviewed,us,us
2014-05-26T19:49:41.170Z,24.7365,122.355,10,4.6,mb,,121,0.814,0.75,us,usc000reze,2014-08-23T08:36:50.000Z,"53km ENE of Su'ao, Taiwan",earthquake,,1.9,0.206,7,reviewed,us,us
2014-05-25T12:41:12.790Z,23.0468,121.2963,10,4.9,mb,,70,0.303,0.95,us,usb000r3ep,2014-08-23T08:36:47.000Z,"35km NNE of Taitung City, Taiwan",earthquake,,1.7,0.06,87,reviewed,us,us
2014-05-23T17:25:43.850Z,23.5167,121.5366,24.84,4.2,mb,,66,0.252,1.28,us,usc000rdxz,2014-08-23T08:36:44.000Z,"Taiwan",earthquake,,6.1,0.147,13,reviewed,us,us
2014-05-21T22:24:50.070Z,24.7292,122.2461,13.15,4.2,mb,,135,0.722,0.87,us,usc000rc4m,2014-08-23T08:36:42.000Z,"42km ENE of Su'ao, Taiwan",earthquake,,6,0.373,4,reviewed,us,us
2014-05-21T00:21:12.900Z,23.7553,121.5005,13,5.6,mww,,19,0.406,0.84,us,usb000qxnd,2020-03-27T14:43:55.949Z,"26km SSW of Hualian, Taiwan",earthquake,,1.7,,,reviewed,us,us
2014-05-12T18:22:43.730Z,23.978,122.5476,30.26,4.2,mb,,104,0.645,1.14,us,usc000r933,2014-08-06T00:55:33.000Z,"71km SW of Yonakuni, Japan",earthquake,,5.8,0.175,9,reviewed,us,us
2014-05-10T18:24:31.980Z,23.8357,122.538,34.18,4.7,mwr,,87,0.763,1.21,us,usb000qh5y,2014-08-06T00:55:31.000Z,"84km SW of Yonakuni, Japan",earthquake,,4.2,0.068,21,reviewed,us,us
2014-05-10T18:15:40.970Z,23.6751,122.5119,36.56,4.4,mwr,,70,0.911,0.93,us,usb000qh5r,2014-08-06T00:55:31.000Z,"98km ESE of Hualian, Taiwan",earthquake,,5.4,0.066,22,reviewed,us,us
2014-05-05T08:28:01.070Z,24.0017,122.4176,10,4.7,mb,,89,0.713,0.93,us,usb000qa9k,2014-07-27T21:51:22.000Z,"78km SW of Yonakuni, Japan",earthquake,,1.7,0.094,34,reviewed,us,us
2014-05-04T12:43:35.460Z,23.8873,121.6459,33.42,4.8,mb,,75,0.289,0.84,us,usb000q9fm,2015-01-30T16:51:56.250Z,"10km SSE of Hualian, Taiwan",earthquake,,4.1,0.055,102,reviewed,us,us
2014-05-03T16:03:14.810Z,24.1696,121.7275,13.37,4.2,mb,,73,0.121,0.4,us,usb000qg20,2014-07-27T21:51:19.000Z,"24km NNE of Hualian, Taiwan",earthquake,,5.4,0.141,14,reviewed,us,us
2014-04-25T16:33:04.910Z,23.4247,121.4042,21.12,4.3,mb,,88,0.103,1.42,us,usb000pzhr,2014-07-14T20:11:15.000Z,"64km SSW of Hualian, Taiwan",earthquake,,5.3,0.129,21,reviewed,us,us
2014-04-24T22:23:20.200Z,23.74,121.01,26.5,4,ml,,,,1.14,us,usb000qk4i,2014-07-14T20:11:14.000Z,"25km S of Buli, Taiwan",earthquake,,7.8,,,reviewed,tap,tap
2014-04-20T09:47:45.720Z,23.9893,122.4603,36.95,4.4,mb,,104,0.692,1.02,us,usb000qq8w,2014-07-04T01:34:33.000Z,"76km SW of Yonakuni, Japan",earthquake,,9.4,0.31,3,reviewed,us,us
2014-04-17T14:50:55.020Z,24.0051,122.5548,35.55,4.6,mb,,104,0.62,0.95,us,usb000pnvf,2014-07-04T01:33:23.000Z,"68km SW of Yonakuni, Japan",earthquake,,6.5,0.076,56,reviewed,us,us
2014-04-12T00:11:03.600Z,23.28,121.4,17.4,4,ml,,,,1.71,us,usb000qk4p,2014-07-01T02:37:58.000Z,"63km NNE of Taitung City, Taiwan",earthquake,,4.1,,,reviewed,tap,tap
2014-04-01T10:28:17.270Z,23.9806,122.3483,24.33,4,mb,,115,0.715,1.06,us,usb000pmk2,2014-05-29T23:32:11.000Z,"75km E of Hualian, Taiwan",earthquake,,5.4,0.231,6,reviewed,us,us
2014-03-26T12:23:56.980Z,23.2769,121.4463,16.47,4.3,mb,,166,0.178,0.67,us,usb000q541,2014-05-29T23:32:05.000Z,"65km NNE of Taitung City, Taiwan",earthquake,,4.8,0.307,3,reviewed,us,us
2014-03-21T06:25:04.900Z,24.8398,121.8373,100.83,4,mb,,90,0.336,0.71,us,usc000p0bl,2014-05-24T00:54:36.000Z,"12km NE of Yilan, Taiwan",earthquake,,4.6,0.299,3,reviewed,us,us
2014-03-20T16:47:23.800Z,23.2,120.96,11.7,4.2,ml,,,,1.08,us,usb000q5v5,2014-05-24T00:54:35.000Z,"51km E of Yujing, Taiwan",earthquake,,7.3,,,reviewed,tap,tap
2014-03-19T12:19:26.020Z,24.109,122.2613,20,5.8,mww,,14,0.612,0.91,us,usc000ngte,2015-01-29T23:40:26.532Z,"68km ENE of Hualian, Taiwan",earthquake,,1.7,,,reviewed,us,us
2014-03-17T13:12:55.120Z,24.1057,122.4217,22.4,5.4,mb,,36,0.647,0.71,us,usc000ne4a,2015-01-30T09:17:37.980Z,"71km SW of Yonakuni, Japan",earthquake,,3.7,0.043,186,reviewed,us,us
2014-03-15T20:04:36.400Z,22.1621,121.424,21.41,4.9,mwr,,80,0.725,0.75,us,usc000ncrv,2014-05-16T21:51:43.000Z,"72km SSE of Taitung City, Taiwan",earthquake,,4.3,0.066,22,reviewed,us,us
2014-03-02T11:33:04.360Z,23.3636,122.494,24.71,4.4,mb,,108,1.1,1.18,us,usb000mzfi,2014-05-13T21:36:48.000Z,"113km SE of Hualian, Taiwan",earthquake,,5.7,0.091,35,reviewed,us,us
2014-02-21T20:25:16.440Z,24.6354,121.6396,68.13,4.8,mwr,,29,0.243,0.92,us,usc000mvv9,2015-01-30T05:30:48.240Z,"17km SW of Yilan, Taiwan",earthquake,,2,0.073,18,reviewed,us,us
2014-02-15T16:14:17.080Z,23.0013,120.6405,19.05,4.5,mb,,80,0.298,1.16,us,usb000my8s,2014-04-30T21:18:21.000Z,"22km SE of Yujing, Taiwan",earthquake,,4.4,0.181,9,reviewed,us,us
2014-02-14T23:31:42.170Z,22.5769,120.9658,9.9,4.5,mb,,87,0.261,1.17,us,usb000my55,2014-04-30T21:18:21.000Z,"27km SW of Taitung City, Taiwan",earthquake,,1.8,0.164,12,reviewed,us,us
2014-02-13T15:02:52.770Z,23.8543,122.424,12.17,4.2,mb,,57,0.812,1.3,us,usb000my3a,2014-04-30T21:18:19.000Z,"84km E of Hualian, Taiwan",earthquake,,4.5,0.152,18,reviewed,us,us
2014-02-11T16:31:02.400Z,25.14,121.58,6.3,4.3,mb,,,,0.69,us,usc000mnru,2015-01-30T00:15:29.940Z,"11km NNE of Taipei, Taiwan",earthquake,,4.9,0.239,7,reviewed,tap,us
2014-01-29T02:14:51.300Z,23.24,121.41,23.4,4.3,mb,,,,0.74,us,usc000mqdy,2014-04-08T01:43:15.000Z,"59km NNE of Taitung City, Taiwan",earthquake,,5.1,0.177,10,reviewed,tap,us
2014-01-25T03:16:10.710Z,23.7096,121.5402,9.68,4.5,mb,,98,0.386,1.25,us,usb000m7vh,2014-03-27T18:15:39.000Z,"30km SSW of Hualian, Taiwan",earthquake,,4.6,0.093,44,reviewed,us,us
2014-01-22T16:28:37.190Z,23.7114,121.4437,23.21,4.3,mb,,98,0.344,1.09,us,usc000mk1g,2014-03-27T18:15:35.000Z,"33km SSW of Hualian, Taiwan",earthquake,,6.2,0.168,10,reviewed,us,us
2014-01-17T08:53:26.690Z,24.6256,122.3681,10,4.1,mb,,82,0.606,1.28,us,usc000mel1,2014-03-22T00:05:18.000Z,"52km E of Su'ao, Taiwan",earthquake,,1.9,0.301,5,reviewed,us,us
2014-01-14T23:06:43.300Z,22.9372,121.1687,8.81,4.1,mb,,112,0.144,1.1,us,usc000mefs,2014-03-15T03:40:42.000Z,"19km N of Taitung City, Taiwan",earthquake,,4.6,0.185,11,reviewed,us,us
2014-01-14T19:50:05.730Z,22.9166,121.1625,11.22,4.5,mb,,90,0.124,0.85,us,usb000m10d,2014-03-15T03:40:38.000Z,"17km N of Taitung City, Taiwan",earthquake,,3.8,0.074,58,reviewed,us,us
2014-01-14T18:38:12.630Z,22.8959,121.148,3.15,4.8,mb,,53,0.1,0.97,us,usb000m0x0,2014-03-15T03:40:35.000Z,"15km N of Taitung City, Taiwan",earthquake,,3.6,0.055,106,reviewed,us,us
2014-01-14T16:44:27.190Z,23.8407,120.9914,17.42,4.5,mwr,,76,0.063,1,us,usb000m0te,2014-03-15T03:40:34.000Z,"14km S of Buli, Taiwan",earthquake,,4.1,0.073,18,reviewed,us,us
2013-12-26T17:06:16.610Z,23.5249,122.2699,34.96,4.3,mb,,120,0.894,0.79,us,usc000lyq0,2014-02-28T08:44:08.000Z,"84km SE of Hualian, Taiwan",earthquake,,2,0.161,,reviewed,us,us
2013-12-26T14:52:48.140Z,24.8305,122.0819,94.43,4.4,mb,,65,0.549,1.56,us,usb000m8ws,2014-02-28T08:44:08.000Z,"34km ENE of Yilan, Taiwan",earthquake,,7.1,0.24,,reviewed,us,us
2013-12-25T07:38:55.260Z,23.6557,121.438,12.88,3.9,mb,,98,0.292,1.18,us,usc000ly95,2014-02-28T08:44:07.000Z,"39km SSW of Hualian, Taiwan",earthquake,,3,0.364,,reviewed,us,us
