time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-20T04:56:06.703Z,38.1306,-118.0665,5.8,2.8,ml,21,46.76,0.085,0.1266,nn,nn00729027,2020-05-21T02:11:52.945Z,"64km SE of Hawthorne, Nevada",earthquake,,1.5,0.35,5,reviewed,nn,nn
2020-05-20T04:55:28.290Z,38.1428,-118.0622,6.9,2.8,ml,27,81.38,0.081,0.1,nn,nn00729025,2020-05-21T00:41:51.040Z,"65km SE of Hawthorne, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-20T04:29:56.840Z,38.1635,-117.8702,6.6,2.5,ml,24,48.48,0.073,0.14,nn,nn00729015,2020-05-21T00:34:57.040Z,"57km W of Tonopah, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-05-20T04:05:53.280Z,38.1395,-118.0627,8.3,2.6,ml,29,56.05,0.092,0.12,nn,nn00728994,2020-05-21T00:29:41.040Z,"65km SE of Hawthorne, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-05-20T03:49:57.905Z,38.1255,-118.0627,5.5,3.9,ml,26,44.07,0.083,0.1803,nn,nn00728983,2020-05-21T03:51:14.215Z,"66km SE of Hawthorne, Nevada",earthquake,,1.5,0.18,8,reviewed,nn,nn
2020-05-20T03:49:21.308Z,38.1348,-118.0632,7.3,2.9,ml,25,46.2,0.082,0.138,nn,nn00728979,2020-05-21T03:50:32.089Z,"64km SE of Hawthorne, Nevada",earthquake,,1.1,0.38,10,reviewed,nn,nn
2020-05-20T03:35:09.010Z,38.1427,-118.065,8.6,2.9,ml,26,50.61,0.091,0.06,nn,nn00728973,2020-05-21T00:13:40.040Z,"63km SE of Hawthorne, Nevada",earthquake,,1,,,automatic,nn,nn
2020-05-20T03:30:56.290Z,38.1723,-117.8452,6.3,2.6,ml,19,62.97,0.092,0.17,nn,nn00728968,2020-05-21T00:09:19.040Z,"55km WNW of Tonopah, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-05-20T03:30:37.440Z,11.4813,-86.7823,20.28,4.9,mww,,61,0.803,0.86,us,us70009lcd,2020-05-21T00:06:46.475Z,"44km SW of Masachapa, Nicaragua",earthquake,3.8,4.3,0.098,10,reviewed,us,us
2020-05-20T03:22:12.497Z,19.7811,-71.2712,10,4.2,mb,,65,0.621,0.87,us,us70009lc0,2020-05-20T23:33:59.432Z,"10km N of Villa Elisa, Dominican Republic",earthquake,5.1,1.9,0.175,9,reviewed,us,us
2020-05-20T03:13:49.191Z,38.1373,-118.0667,7.1,4,ml,19,43.51,0.085,0.1152,nn,nn00728954,2020-05-21T03:15:19.260Z,"64km SE of Hawthorne, Nevada",earthquake,,1.3,0.5,5,reviewed,nn,nn
2020-05-20T03:13:22.662Z,38.1564,-118.0066,4.5,2.9,ml,20,101.59,0.041,0.1581,nn,nn00728955,2020-05-21T02:11:42.187Z,"66km SE of Hawthorne, Nevada",earthquake,,1.2,0.28,7,reviewed,nn,nn
2020-05-20T03:04:24.162Z,38.1657,-117.8561,5.7,3.3,ml,22,47.35,0.086,0.1562,nn,nn00728945,2020-05-21T02:12:19.034Z,"54km WNW of Tonopah, Nevada",earthquake,,1,0.49,6,reviewed,nn,nn
2020-05-20T02:42:09.350Z,38.1327,-118.0663,6.8,2.5,ml,24,59.37,0.09,0.21,nn,nn00728938,2020-05-20T03:26:18.040Z,"65km SE of Hawthorne, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-20T02:21:31.200Z,38.1483,-117.9842,6.3,2.6,ml,23,58.72,0.041,0.13,nn,nn00728924,2020-05-20T03:15:50.040Z,"67km SE of Hawthorne, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-05-20T02:13:50.840Z,38.184,-117.9632,5.8,2.5,ml,22,51.05,0.046,0.07,nn,nn00728919,2020-05-20T02:17:07.640Z,"65km WNW of Tonopah, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-05-20T02:12:17.874Z,34.2991,25.8663,6.56,4.8,mww,,63,1.272,0.78,us,us70009lah,2020-05-20T03:03:24.040Z,"79km S of Ierapetra, Greece",earthquake,7.4,4.4,0.071,19,reviewed,us,us
2020-05-20T01:54:46.940Z,38.1468,-117.9847,7,2.6,ml,30,55.42,0.03,0.08,nn,nn00728905,2020-05-20T02:00:13.724Z,"66km W of Tonopah, Nevada",earthquake,,0.3,,,automatic,nn,nn
2020-05-20T01:49:08.405Z,69.5572,-144.5766,1,2.6,ml,,,,0.82,ak,ak0206h7nvyw,2020-05-20T02:26:42.040Z,"68km SW of Kaktovik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-20T01:47:52.030Z,38.1802,-117.796,14.3,2.6,ml,30,51.06,0.128,0.08,nn,nn00728901,2020-05-20T01:51:13.597Z,"51km WNW of Tonopah, Nevada",earthquake,,3.6,,,automatic,nn,nn
2020-05-20T01:44:34.677Z,38.1906,-117.8669,7.8,3.4,ml,25,47.52,0.089,0.1817,nn,nn00728896,2020-05-20T05:02:41.273Z,"56km WNW of Tonopah, Nevada",earthquake,,1.3,0.23,9,reviewed,nn,nn
2020-05-20T01:15:02.640Z,38.2283,-117.784,5.4,2.7,ml,21,70.29,0.157,0.11,nn,nn00728888,2020-05-20T01:24:13.040Z,"51km WNW of Tonopah, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-05-20T01:06:19.173Z,34.1778,25.5069,5.5,4.1,mb,,136,1.218,0.92,us,us70009l9u,2020-05-20T01:17:07.040Z,"94km SSW of Ierapetra, Greece",earthquake,7,7,0.099,28,reviewed,us,us
2020-05-20T00:59:04.232Z,13.2799,-90.9124,43.24,4.4,mb,,206,1.452,0.8,us,us70009l9s,2020-05-20T03:54:36.040Z,"72km S of Puerto San Jose, Guatemala",earthquake,9.8,9.1,0.059,83,reviewed,us,us
2020-05-20T00:34:20.860Z,38.1925,-117.8547,10.2,2.5,ml,23,49.56,0.092,0.11,nn,nn00728860,2020-05-20T03:33:21.040Z,"57km WNW of Tonopah, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-05-20T00:03:31.620Z,17.9725,-66.7318,8,2.88,md,23,180,0.1439,0.22,pr,pr2020141000,2020-05-20T02:51:52.410Z,"2km SSW of Tallaboa, Puerto Rico",earthquake,0.45,0.72,0.25,17,reviewed,pr,pr
2020-05-19T23:23:24.131Z,34.121,25.5212,10,4.1,mb,,186,1.275,1.03,us,us70009l8c,2020-05-19T23:48:45.040Z,"100km SSW of Ierapetra, Greece",earthquake,6.8,1.9,0.107,24,reviewed,us,us
2020-05-19T22:47:14.304Z,61.1378,-151.9807,107.7,2.7,ml,,,,0.48,ak,ak0206fwm88v,2020-05-19T23:01:08.651Z,"62km NW of Nikiski, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-19T22:12:45.639Z,38.1755,-117.8535,8.1,4.6,ml,23,47.6,0.091,0.1864,nn,nn00728819,2020-05-20T22:14:17.708Z,"54km W of Tonopah, Nevada",earthquake,,1.7,0.38,10,reviewed,nn,nn
2020-05-19T21:56:51.362Z,38.1832,-117.8907,7.07,2.5,ml,,54,0.178,1.1,us,us70009l6r,2020-05-19T22:06:57.040Z,"59km WNW of Tonopah, Nevada",earthquake,1.2,3,0.046,62,reviewed,us,us
2020-05-19T21:48:53.487Z,38.1409,-117.8949,11.67,3.4,ml,,54,0.16,0.73,us,us70009l6q,2020-05-19T21:57:55.040Z,"58km W of Tonopah, Nevada",earthquake,1.5,7.4,0.035,110,reviewed,us,us
2020-05-19T21:09:42.438Z,34.1655,25.5051,10,4.2,mb,,136,1.229,1.02,us,us70009l65,2020-05-19T21:43:02.040Z,"95km S of Gra Liyia, Greece",earthquake,8,1.9,0.092,33,reviewed,us,us
2020-05-19T20:24:38.183Z,52.1132,176.091,78.1,3.7,ml,,,,0.97,ak,ak0206fvah6n,2020-05-20T00:31:46.640Z,"29km SSE of Buldir Island, Alaska",earthquake,,2,,,reviewed,ak,ak
2020-05-19T19:38:12.318Z,5.4829,124.9941,54.46,4.8,mb,,104,1.68,0.87,us,us70009l4a,2020-05-19T22:13:25.040Z,"38km SW of Burias, Philippines",earthquake,6.8,8,0.054,110,reviewed,us,us
2020-05-19T19:09:14.181Z,34.34,25.5954,10,4.8,mww,,56,1.109,0.84,us,us70009l27,2020-05-19T20:43:58.040Z,"75km S of Ierapetra, Greece",earthquake,3.9,1.9,0.073,18,reviewed,us,us
2020-05-19T18:01:59.200Z,38.1755,-117.9033,5.5,3.1,ml,23,46.22,0.057,0.1401,nn,nn00728804,2020-05-20T02:12:14.462Z,"60km WNW of Tonopah, Nevada",earthquake,,1.1,0.47,7,reviewed,nn,nn
2020-05-19T17:55:25.463Z,34.1225,25.5513,13.08,4.6,mb,,68,1.284,0.64,us,us70009l0f,2020-05-19T18:41:07.040Z,"99km S of Ierapetra, Greece",earthquake,4.4,4.9,0.061,79,reviewed,us,us
2020-05-19T17:53:07.432Z,21.2199,121.2098,25.18,4.6,mb,,85,1.594,1.15,us,us70009l0i,2020-05-19T18:29:17.040Z,"81km NW of Itbayat, Philippines",earthquake,7.1,4.7,0.082,50,reviewed,us,us
2020-05-19T16:16:55.152Z,38.1679,-117.8396,6.4,2.5,ml,19,61.26,0.099,0.1211,nn,nn00728764,2020-05-20T02:12:11.112Z,"54km WNW of Tonopah, Nevada",earthquake,,1.6,0.4,4,reviewed,nn,nn
2020-05-19T16:13:09.880Z,38.1764,-117.8467,5.3,2.7,ml,16,48.7,0.096,0.1325,nn,nn00728759,2020-05-20T02:12:09.630Z,"55km WNW of Tonopah, Nevada",earthquake,,2.2,0.21,2,reviewed,nn,nn
2020-05-19T16:11:09.062Z,38.1518,-117.985,11.9,2.5,ml,21,53.18,0.024,0.1157,nn,nn00728754,2020-05-20T02:12:07.899Z,"67km W of Tonopah, Nevada",earthquake,,0.8,0.41,5,reviewed,nn,nn
2020-05-19T16:02:56.211Z,38.1843,-117.7433,10.1,2.5,ml,19,51.73,0.111,0.1055,nn,nn00728750,2020-05-20T02:12:06.502Z,"47km WNW of Tonopah, Nevada",earthquake,,1.4,0.22,4,reviewed,nn,nn
2020-05-19T15:58:31.620Z,40.4538333,-124.562,23.64,4.17,mw,25,256,0.1727,0.14,nc,nc73390316,2020-05-21T01:59:54.363Z,"28km WNW of Petrolia, CA",earthquake,1.6,0.81,,3,reviewed,nc,nc
2020-05-19T15:44:22.541Z,34.1042,25.5598,10,4.1,mb,,176,1.303,0.9,us,us70009kxf,2020-05-19T16:51:49.040Z,"101km S of Ierapetra, Greece",earthquake,8.8,2,0.107,24,reviewed,us,us
2020-05-19T14:58:29.646Z,34.1396,25.5096,10,4.4,mb,,127,1.254,0.88,us,us70009kw5,2020-05-19T16:45:28.040Z,"98km SSW of Ierapetra, Greece",earthquake,7.9,1.8,0.105,27,reviewed,us,us
2020-05-19T14:50:23.562Z,38.1853,-117.84,8.7,2.6,ml,24,48.17,0.105,0.1323,nn,nn00728719,2020-05-20T02:12:04.883Z,"55km WNW of Tonopah, Nevada",earthquake,,1.1,0.17,7,reviewed,nn,nn
2020-05-19T14:35:56.981Z,34.1542,25.5395,10,4.2,mb,,126,1.251,0.57,us,us70009ku7,2020-05-19T16:50:48.040Z,"96km S of Ierapetra, Greece",earthquake,4.8,1.8,0.136,15,reviewed,us,us
2020-05-19T13:51:30.900Z,17.8706,-66.8906,11,2.6,md,8,280,0.1051,0.13,pr,pr2020140014,2020-05-20T09:37:12.380Z,"11km S of Guanica, Puerto Rico",earthquake,0.69,1.15,0.24,8,reviewed,pr,pr
2020-05-19T13:21:34.610Z,38.1681,-117.9551,4.8,3.3,ml,18,41.69,0.029,0.1934,nn,nn00728682,2020-05-20T02:15:39.770Z,"62km WNW of Tonopah, Nevada",earthquake,,1.5,0.38,2,reviewed,nn,nn
2020-05-19T13:19:16.177Z,44.2233,-115.0828,10,2.6,ml,,78,0.818,0.74,us,us70009ksq,2020-05-20T04:37:44.027Z,"74km WSW of Challis, Idaho",earthquake,1.5,2,0.062,34,reviewed,us,us
2020-05-19T12:29:37.198Z,38.1794,-117.7974,10.2,2.7,ml,24,66.66,0.124,0.1356,nn,nn00728661,2020-05-20T02:12:00.206Z,"51km WNW of Tonopah, Nevada",earthquake,,0.9,0.31,7,reviewed,nn,nn
2020-05-19T11:24:09.337Z,62.2371,-148.5268,16.8,3,ml,,,,0.72,ak,ak0206fpxiol,2020-05-19T15:38:58.951Z,"51km NNE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-05-19T11:13:58.634Z,13.0065,143.5725,138.41,4.7,mb,,46,1.388,0.4,us,us70009kqc,2020-05-19T11:42:12.040Z,"122km WSW of Merizo Village, Guam",earthquake,12,7.9,0.093,35,reviewed,us,us
2020-05-19T11:06:57.790Z,17.9365,-66.632,7,3.24,md,22,189,0.1094,0.14,pr,pr2020140001,2020-05-19T12:19:54.747Z,"8km SSW of Ponce, Puerto Rico",earthquake,0.37,0.23,0.2,18,reviewed,pr,pr
2020-05-19T11:02:26.210Z,17.9395,-66.6331,7,3.01,md,23,189,0.1067,0.22,pr,pr2020140012,2020-05-20T09:37:59.828Z,"8km SSW of Ponce, Puerto Rico",earthquake,0.47,0.26,0.22,21,reviewed,pr,pr
2020-05-19T10:58:43.114Z,38.1776,-117.7921,8.4,4,ml,25,57.33,0.121,0.1299,nn,nn00728633,2020-05-20T10:59:49.117Z,"51km WNW of Tonopah, Nevada",earthquake,,1,0.18,7,reviewed,nn,nn
2020-05-19T10:42:17.839Z,38.2098,-117.7966,10.1,3.1,ml,20,57.31,0.146,0.1188,nn,nn00728620,2020-05-20T02:11:55.775Z,"52km WNW of Tonopah, Nevada",earthquake,,0.9,0.48,4,reviewed,nn,nn
2020-05-19T10:36:37.706Z,38.1591,-117.859,6.8,3.7,ml,25,47.14,0.082,0.18,nn,nn00728614,2020-05-20T02:14:34.594Z,"54km WNW of Tonopah, Nevada",earthquake,,1.1,0.29,9,reviewed,nn,nn
2020-05-19T10:19:26.770Z,40.3033333,-124.0283333,28.95,2.6,md,29,61,0.08653,0.15,nc,nc73390081,2020-05-20T03:45:50.692Z,"22km E of Petrolia, CA",earthquake,0.37,0.72,0.137,39,reviewed,nc,nc
2020-05-19T10:00:19.347Z,-7.8294,107.9752,65.85,4.9,mb,,49,0.486,0.78,us,us70009kn8,2020-05-19T10:46:30.040Z,"10km SSW of Cipatujah Selatan, Indonesia",earthquake,6.8,5,0.069,67,reviewed,us,us
2020-05-19T09:48:50.239Z,38.1368,-118.0631,6.3,3.9,ml,27,43.92,0.082,0.1572,nn,nn00728581,2020-05-20T09:49:55.329Z,"63km SE of Hawthorne, Nevada",earthquake,,1.1,0.24,9,reviewed,nn,nn
2020-05-19T09:45:47.224Z,27.8533,129.5492,32.97,4.9,mb,,96,1.522,0.59,us,us70009kmn,2020-05-19T10:13:57.040Z,"57km S of Naze, Japan",earthquake,6.5,5.6,0.048,137,reviewed,us,us
2020-05-19T09:24:45.005Z,34.1033,25.7248,10,4.9,mb,,37,1.367,0.89,us,us70009km0,2020-05-19T09:43:19.040Z,"100km S of Ierapetra, Greece",earthquake,6.6,1.7,0.037,228,reviewed,us,us
2020-05-19T09:20:11.675Z,38.1299,-118.0659,7.6,3,ml,22,56.35,0.084,0.186,nn,nn00728557,2020-05-20T02:11:50.347Z,"65km SE of Hawthorne, Nevada",earthquake,,1.5,0.34,6,reviewed,nn,nn
2020-05-19T09:12:30.500Z,19.8271667,-156.045,37.56,2.77,ml,54,229,0.1749,0.13,hv,hv71518927,2020-05-20T00:15:52.884Z,"12km NNW of Kalaoa, Hawaii",earthquake,0.62,0.73,0.094,17,reviewed,hv,hv
2020-05-19T09:11:56.249Z,38.1313,-118.0676,6.4,2.9,ml,26,56.35,0.086,0.1444,nn,nn00728552,2020-05-20T02:11:48.524Z,"65km SE of Hawthorne, Nevada",earthquake,,1.1,0.27,8,reviewed,nn,nn
2020-05-19T09:08:33.875Z,38.1782,-117.8017,10.5,4.3,ml,25,48.55,0.125,0.1638,nn,nn00728546,2020-05-20T09:09:58.700Z,"52km WNW of Tonopah, Nevada",earthquake,,0.8,0.33,7,reviewed,nn,nn
2020-05-19T08:59:27.585Z,38.1594,-117.9933,5,2.8,ml,19,43.41,0.034,0.17,nn,nn00728540,2020-05-20T02:11:44.406Z,"67km SE of Hawthorne, Nevada",earthquake,,1.2,0.31,4,reviewed,nn,nn
2020-05-19T08:42:59.111Z,34.1589,25.6047,10,4.4,mb,,170,1.27,1.09,us,us70009kku,2020-05-19T09:10:55.040Z,"95km S of Ierapetra, Greece",earthquake,7.8,1.9,0.101,28,reviewed,us,us
2020-05-19T08:39:01.466Z,-20.9035,-178.4207,594.24,4.5,mb,,115,4.578,0.88,us,us70009kl0,2020-05-19T09:00:48.040Z,"40km SE of Ndoi Island, Fiji",earthquake,13.4,7.2,0.051,113,reviewed,us,us
2020-05-19T08:24:52.530Z,38.1469,-117.9882,11.5,2.9,ml,22,47.31,0.024,0.1558,nn,nn00728520,2020-05-20T02:11:42.456Z,"67km W of Tonopah, Nevada",earthquake,,1.1,0.38,5,reviewed,nn,nn
2020-05-19T08:03:22.452Z,35.309,27.8425,10,4.2,mb,,121,0.605,1.34,us,us70009kju,2020-05-19T08:22:40.040Z,"61km ESE of Karpathos, Greece",earthquake,4,1.9,0.121,19,reviewed,us,us
2020-05-19T07:55:10.819Z,36.2362,137.7309,10,4.6,mb,,99,0.491,0.84,us,us70009kjx,2020-05-19T08:16:42.040Z,"16km WSW of Toyoshina, Japan",earthquake,2.4,1.9,0.117,22,reviewed,us,us
2020-05-19T07:31:05.770Z,17.8125,-66.8811,7,2.51,md,11,264,0.1626,0.2,pr,pr2020140009,2020-05-20T06:54:26.395Z,"17km S of Guanica, Puerto Rico",earthquake,0.87,0.63,0.24,8,reviewed,pr,pr
2020-05-19T07:19:00.394Z,5.8705,-77.5118,10,5,mww,,104,3.336,1.28,us,us70009kin,2020-05-20T14:40:52.040Z,"31km WNW of Nuqui, Colombia",earthquake,7.3,1.9,0.098,10,reviewed,us,us
2020-05-19T07:15:39.200Z,32.4104996,-115.2156677,10.98,3.31,ml,28,68,0.07609,0.39,ci,ci39206855,2020-05-19T07:55:15.040Z,"6km NNW of Delta, B.C., MX",earthquake,0.58,1.15,0.356,20,automatic,ci,ci
2020-05-19T07:13:09.350Z,32.4081667,-115.219,5.56,2.82,ml,20,101,0.07361,0.33,ci,ci39206847,2020-05-19T08:10:22.040Z,"6km NNW of Delta, B.C., MX",earthquake,0.65,1.97,0.262,27,automatic,ci,ci
2020-05-19T07:10:48.360Z,40.1303329,-123.7868347,27.68,2.71,ml,7,85,0.08601,0.54,nc,nc73389916,2020-05-19T09:56:03.289Z,"3km ENE of Redway, CA",earthquake,24.09,25.45,0.289,6,automatic,nc,nc
2020-05-19T07:10:10.625Z,40.8583,-127.3275,10,4.4,mb,,207,2.479,1.52,us,us70009ki1,2020-05-21T04:49:52.544Z,"260km W of Ferndale, California",earthquake,9,2,0.123,25,reviewed,us,us
2020-05-19T07:03:20.263Z,38.2267,-117.7819,6.1,2.8,ml,18,92.28,0.161,0.1016,nn,nn00728470,2020-05-20T02:11:37.886Z,"52km WNW of Tonopah, Nevada",earthquake,,2.8,0.01,2,reviewed,nn,nn
2020-05-19T07:02:01.590Z,38.0639992,-118.7338333,10.29,3.21,ml,40,66,0.2599,0.06,nc,nc73389911,2020-05-20T02:12:51.291Z,"29km SE of Bodie, CA",earthquake,0.28,1.15,0.299,20,automatic,nc,nc
2020-05-19T06:53:56.070Z,37.6351662,-119.4161682,12.27,2.99,md,32,76,0.3062,0.09,nc,nc73389906,2020-05-19T10:26:52.156Z,"18km SE of Yosemite Valley, CA",earthquake,0.3,1.25,0.19,31,automatic,nc,nc
2020-05-19T06:31:11.410Z,41.0956,-126.5495,10.59,2.8,ml,,257,1.909,1.46,us,us70009kgt,2020-05-20T06:00:31.040Z,"201km WNW of Ferndale, California",earthquake,10.8,10.5,0.052,48,reviewed,us,us
2020-05-19T05:32:18.078Z,38.1609,-117.9305,6.7,2.8,ml,25,45.2,0.032,0.2255,nn,nn00728416,2020-05-20T02:11:28.569Z,"59km WNW of Tonopah, Nevada",earthquake,,1,0.27,11,reviewed,nn,nn
2020-05-19T05:15:39.090Z,17.9318,-66.6286,7,3.5,md,21,190,0.1132,0.32,pr,pr2020140000,2020-05-19T13:02:42.595Z,"8km SSW of Ponce, Puerto Rico",earthquake,0.65,0.39,0.11,17,reviewed,pr,pr
2020-05-19T05:15:38.851Z,17.9093,-66.6329,10,3.2,ml,,195,0.077,0.43,us,us70009kgq,2020-05-19T13:09:49.040Z,"11km S of Ponce, Puerto Rico",earthquake,1.5,1.8,0.065,31,reviewed,us,us
2020-05-19T05:01:33.673Z,38.1726,-117.8545,4.7,2.5,ml,26,47.52,0.089,0.1777,nn,nn00728403,2020-05-20T02:11:26.794Z,"53km WNW of Tonopah, Nevada",earthquake,,1.4,0.43,8,reviewed,nn,nn
2020-05-19T04:26:59.700Z,17.8466,-66.869,7,2.81,md,21,225,0.1289,0.23,pr,pr2020140006,2020-05-20T06:53:41.499Z,"14km SSE of Guanica, Puerto Rico",earthquake,0.64,0.53,0.2,14,reviewed,pr,pr
2020-05-19T04:23:49.017Z,34.2221,25.5309,10,4.3,mb,,85,1.187,0.66,us,us70009kdz,2020-05-20T01:13:23.040Z,"89km SSW of Ierapetra, Greece",earthquake,7,1.9,0.09,35,reviewed,us,us
2020-05-19T04:17:58.560Z,40.3961667,-124.6861667,23.07,2.59,md,24,255,0.2777,0.13,nc,nc73389791,2020-05-20T00:02:59.040Z,"35km WNW of Petrolia, CA",earthquake,1.3,1.15,0.177,31,reviewed,nc,nc
2020-05-19T04:15:43.201Z,34.3124,25.4867,10,4.3,mb,,69,1.09,0.58,us,us70009kdb,2020-05-19T23:05:45.040Z,"80km SSW of Ierapetra, Greece",earthquake,5.9,1.9,0.09,35,reviewed,us,us
2020-05-19T04:12:59.919Z,36.2755,137.6681,10,5.2,mww,,87,0.509,0.49,us,us70009kd9,2020-05-19T23:56:11.253Z,"20km WSW of Hotaka, Japan",earthquake,6.1,1.8,0.061,26,reviewed,us,us
2020-05-19T04:04:50.810Z,18.0191,-66.79,16,2.8,md,22,134,0.0995,0.26,pr,pr2020140005,2020-05-20T06:53:18.123Z,"0km E of Guayanilla, Puerto Rico",earthquake,0.43,0.54,0.25,19,reviewed,pr,pr
2020-05-19T03:43:22.820Z,38.1443,-117.8902,8.2,3.5,ml,30,49.64,0.055,0.2299,nn,nn00728359,2020-05-20T02:12:20.594Z,"57km W of Tonopah, Nevada",earthquake,,0.8,0.29,14,reviewed,nn,nn
2020-05-19T03:17:13.296Z,37.65,141.3025,45.42,5.1,mww,,86,2.681,0.65,us,us70009kc6,2020-05-20T00:50:10.063Z,"32km NE of Namie, Japan",earthquake,8.2,4.4,0.073,18,reviewed,us,us
2020-05-19T03:07:33.710Z,17.9515,-66.6871,6,2.63,md,15,186,0.122,0.21,pr,pr2020140003,2020-05-20T06:52:57.379Z,"5km SSE of Tallaboa, Puerto Rico",earthquake,0.51,0.31,0.29,12,reviewed,pr,pr
2020-05-19T02:55:07.475Z,38.1621,-117.9316,7,2.8,ml,25,48.12,0.032,0.2363,nn,nn00728346,2020-05-20T02:11:21.051Z,"62km WNW of Tonopah, Nevada",earthquake,,0.9,0.55,12,reviewed,nn,nn
2020-05-19T02:48:48.555Z,34.0619,25.5211,10,4.2,mb,,117,1.329,0.69,us,us70009kbm,2020-05-19T23:20:42.040Z,"106km S of Ierapetra, Greece",earthquake,3.7,1.9,0.088,36,reviewed,us,us
2020-05-19T02:44:17.512Z,34.2027,25.58,10,4.4,mb,,70,1.222,0.94,us,us70009kbi,2020-05-19T23:10:04.040Z,"90km S of Ierapetra, Greece",earthquake,6.2,1.9,0.083,42,reviewed,us,us
2020-05-19T02:13:33.249Z,38.1567,-117.9561,6.7,3.4,ml,32,51.73,0.018,0.2811,nn,nn00728324,2020-05-20T02:11:46.240Z,"65km W of Tonopah, Nevada",earthquake,,0.9,0.36,13,reviewed,nn,nn
2020-05-19T00:35:20.509Z,34.1941,25.629,10,4.1,mb,,104,1.249,1.07,us,us70009k9e,2020-05-19T00:58:50.040Z,"91km S of Ierapetra, Greece",earthquake,5.1,1.8,0.083,40,reviewed,us,us
2020-05-19T00:09:39.034Z,38.1965,-117.7213,8.3,2.6,ml,23,50.79,0.12,0.1852,nn,nn00728277,2020-05-19T01:16:34.427Z,"48km WNW of Tonopah, Nevada",earthquake,,1.5,0.35,11,reviewed,nn,nn
2020-05-19T00:09:24.420Z,44.2821667,-115.0736667,7.23,2.68,ml,17,78,0.863,0.29,mb,mb80424524,2020-05-19T15:09:38.090Z,"71km WSW of Challis, Idaho",earthquake,0.69,1.73,0.249,17,reviewed,mb,mb
2020-05-19T00:06:21.320Z,17.9465,-66.8853,13,2.5,md,20,195,0.0292,0.16,pr,pr2020140002,2020-05-19T12:05:23.319Z,"3km SE of Guanica, Puerto Rico",earthquake,0.64,0.32,0.2,12,reviewed,pr,pr
2020-05-19T00:02:41.721Z,34.1771,25.568,10,4.6,mb,,64,1.241,0.8,us,us70009k8l,2020-05-19T00:28:22.040Z,"93km S of Ierapetra, Greece",earthquake,7.4,1.9,0.047,132,reviewed,us,us
2020-05-18T23:49:49.030Z,19.2346667,-155.4003333,31.76,3.04,md,60,139,0.003889,0.12,hv,hv71518407,2020-05-19T23:51:15.612Z,"9km NE of Pahala, Hawaii",earthquake,0.5,0.57,0.112,26,reviewed,hv,hv
2020-05-18T23:40:51.091Z,38.1938,-117.7705,9.3,3,ml,20,49.14,0.127,0.1432,nn,nn00728264,2020-05-19T02:11:04.570Z,"49km WNW of Tonopah, Nevada",earthquake,,1.5,0.51,4,reviewed,nn,nn
2020-05-18T23:39:35.585Z,34.0964,25.57,10,4.3,mb,,95,1.314,0.85,us,us70009k81,2020-05-19T00:02:50.040Z,"102km S of Ierapetra, Greece",earthquake,2.8,1.9,0.072,55,reviewed,us,us
2020-05-18T23:23:34.623Z,38.1551,-117.8646,5.6,3.4,ml,21,46.91,0.077,0.1708,nn,nn00728253,2020-05-19T02:13:56.307Z,"56km W of Tonopah, Nevada",earthquake,,1.4,0.37,5,reviewed,nn,nn
2020-05-18T23:22:42.270Z,36.4263344,-120.9950027,0.9,2.64,md,28,103,0.01951,0.09,nc,nc73389601,2020-05-19T14:44:46.388Z,"18km SE of Pinnacles, CA",earthquake,0.28,1.17,0.18,30,automatic,nc,nc
2020-05-18T23:22:35.293Z,34.2184,25.5175,10,5.8,mww,,17,1.185,0.6,us,us70009k7k,2020-05-19T23:25:04.311Z,"89km S of Gra Liyia, Greece",earthquake,4.3,1.7,0.055,32,reviewed,us,us
2020-05-18T23:08:00.760Z,17.9158,-66.7608,5,2.76,md,16,228,0.1324,0.21,pr,pr2020139014,2020-05-20T06:50:57.899Z,"9km SSW of Tallaboa, Puerto Rico",earthquake,0.64,0.42,0.23,12,reviewed,pr,pr
2020-05-18T22:54:43.980Z,38.2137,-117.7822,0.9,2.6,ml,16,50.58,0.146,0.13,nn,nn00728237,2020-05-18T23:40:53.040Z,"50km WNW of Tonopah, Nevada",earthquake,,9.9,,,automatic,nn,nn
2020-05-18T22:51:14.950Z,38.1738,-117.8397,8.2,2.7,ml,24,51.12,0.096,0.12,nn,nn00728234,2020-05-18T23:01:24.040Z,"54km WNW of Tonopah, Nevada",earthquake,,1.9,,,automatic,nn,nn
